UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
365091,"R",19,"R",0,"R",19,"R",2,"R",11,"R",0,"R",0,"R",8,"R",14,"Z",0,"R",14,"R",8,"R",1,"Z",0,"R",1,"R",0,"R",4,"Z",0,"R",4,"R",3
365125,"R",42,"R",0,"R",42,"R",8,"R",26,"R",0,"R",0,"R",16,"R",26,"Z",0,"R",26,"R",15,"R",5,"Z",0,"R",5,"R",4,"R",11,"Z",0,"R",11,"R",7
365198,"R",61,"R",0,"R",61,"R",20,"R",20,"R",0,"R",32,"R",9,"R",36,"Z",0,"R",36,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",25,"Z",0,"R",25,"R",0
365240,"R",14,"R",0,"R",14,"R",13,"R",13,"R",0,"R",0,"R",1,"R",9,"Z",0,"R",9,"R",8,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",2
365383,"R",19,"R",0,"R",19,"R",19,"R",19,"R",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",15,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
365505,"R",33,"R",0,"R",33,"R",21,"R",21,"R",0,"R",0,"R",12,"R",11,"Z",0,"R",11,"R",7,"R",10,"Z",0,"R",10,"R",4,"R",12,"Z",0,"R",12,"R",10
365763,"R",28,"R",0,"R",28,"R",25,"R",25,"R",3,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",15,"Z",0,"R",15,"R",12
365824,"R",97,"R",0,"R",97,"R",32,"R",72,"R",0,"R",0,"R",25,"R",79,"Z",0,"R",79,"R",57,"R",16,"Z",0,"R",16,"R",14,"R",2,"Z",0,"R",2,"R",1
365833,"R",168,"R",0,"R",168,"R",61,"R",127,"R",0,"R",0,"R",41,"R",103,"Z",0,"R",103,"R",98,"R",30,"Z",0,"R",30,"R",23,"R",35,"Z",0,"R",35,"R",6
366155,"R",5,"R",0,"R",5,"R",1,"R",1,"R",0,"R",1,"R",3,"R",5,"Z",0,"R",5,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
366289,"R",123,"R",0,"R",123,"R",84,"R",84,"R",0,"R",0,"R",39,"R",104,"Z",0,"R",104,"R",71,"R",19,"Z",0,"R",19,"R",13,"R",0,"Z",0,"R",0,"R",0
366438,"R",58,"Z",0,"R",58,"R",46,"R",50,"R",3,"R",1,"R",4,"R",50,"Z",0,"R",50,"R",50,"R",7,"Z",0,"R",7,"R",0,"R",1,"Z",0,"R",1,"R",0
366623,"R",11,"R",0,"R",11,"R",9,"R",9,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",6
366632,"R",32,"R",0,"R",32,"R",26,"R",26,"R",0,"R",0,"R",6,"R",24,"Z",0,"R",24,"R",21,"R",6,"Z",0,"R",6,"R",5,"R",2,"Z",0,"R",2,"R",0
367051,"R",51,"R",0,"R",51,"R",18,"R",44,"R",0,"R",7,"R",0,"R",51,"Z",0,"R",51,"R",44,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
367088,"R",19,"R",0,"R",19,"R",0,"R",14,"R",0,"R",0,"R",5,"R",14,"Z",0,"R",14,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",2
367158,"R",47,"R",0,"R",47,"R",20,"R",35,"R",0,"R",0,"R",12,"R",42,"Z",0,"R",42,"R",31,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",1
367334,"R",206,"R",0,"R",206,"R",127,"R",172,"R",0,"R",0,"R",34,"R",95,"Z",0,"R",95,"R",95,"R",5,"Z",0,"R",5,"R",5,"R",106,"Z",0,"R",106,"R",72
367431,"R",6,"R",0,"R",6,"R",3,"R",3,"R",0,"R",0,"R",3,"R",4,"Z",0,"R",4,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
367981,"R",16,"R",0,"R",16,"R",1,"R",9,"R",0,"R",0,"R",7,"R",13,"Z",0,"R",13,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
368230,"R",54,"R",0,"R",54,"R",0,"R",17,"R",0,"R",0,"R",37,"R",53,"Z",0,"R",53,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
368364,"R",98,"Z",0,"R",98,"R",64,"R",64,"Z",0,"Z",0,"R",34,"R",34,"Z",0,"R",34,"R",34,"R",0,"Z",0,"R",0,"R",0,"R",64,"Z",0,"R",64,"R",30
368407,"R",3,"R",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
368540,"R",12,"R",0,"R",12,"R",2,"R",8,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",2
368647,"R",20,"R",0,"R",20,"R",18,"R",19,"R",0,"R",0,"R",1,"R",9,"Z",0,"R",9,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",10
368771,"R",129,"R",0,"R",129,"R",77,"R",105,"R",0,"R",0,"R",24,"R",44,"Z",0,"R",44,"R",35,"R",61,"Z",0,"R",61,"R",50,"R",24,"Z",0,"R",24,"R",20
368832,"R",14,"Z",0,"R",14,"Z",0,"R",10,"Z",0,"R",2,"R",2,"R",14,"Z",0,"R",14,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
369109,"R",27,"R",0,"R",27,"R",19,"R",19,"R",0,"R",0,"R",8,"R",24,"Z",0,"R",24,"R",16,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
369446,"R",61,"R",0,"R",61,"R",5,"R",29,"R",0,"R",0,"R",32,"R",22,"Z",0,"R",22,"R",22,"R",39,"Z",0,"R",39,"R",7,"R",0,"Z",0,"R",0,"R",0
369686,"R",153,"R",0,"R",153,"R",94,"R",109,"R",0,"R",24,"R",20,"R",153,"Z",0,"R",153,"R",109,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
369695,"R",101,"R",0,"R",101,"R",69,"R",99,"R",0,"R",0,"R",2,"R",37,"Z",0,"R",37,"R",35,"R",0,"Z",0,"R",0,"R",0,"R",64,"Z",0,"R",64,"R",64
369783,"R",502,"Z",0,"R",502,"R",288,"R",396,"R",0,"R",2,"R",104,"R",452,"Z",0,"R",452,"R",361,"R",9,"Z",0,"R",9,"R",6,"R",41,"Z",0,"R",41,"R",29
369950,"R",145,"R",0,"R",145,"R",49,"R",130,"R",0,"R",0,"R",15,"R",52,"Z",0,"R",52,"R",43,"R",5,"Z",0,"R",5,"R",4,"R",88,"Z",0,"R",88,"R",83
371052,"R",183,"R",0,"R",183,"R",67,"R",102,"R",0,"R",0,"R",81,"R",172,"Z",0,"R",172,"R",94,"R",7,"Z",0,"R",7,"R",5,"R",4,"Z",0,"R",4,"R",3
371830,"R",30,"R",0,"R",30,"R",2,"R",10,"R",0,"R",2,"R",18,"R",25,"Z",0,"R",25,"R",8,"R",3,"Z",0,"R",3,"R",2,"R",2,"Z",0,"R",2,"R",0
371964,"R",239,"R",0,"R",239,"R",167,"R",192,"Z",0,"R",6,"R",41,"R",181,"Z",0,"R",181,"R",151,"R",22,"Z",0,"R",22,"R",16,"R",36,"Z",0,"R",36,"R",25
372028,"R",58,"R",0,"R",58,"R",9,"R",43,"R",0,"R",0,"R",15,"R",45,"Z",0,"R",45,"R",35,"R",4,"Z",0,"R",4,"R",1,"R",9,"Z",0,"R",9,"R",7
372082,"R",77,"R",0,"R",77,"R",48,"R",54,"R",0,"Z",0,"R",23,"R",39,"Z",0,"R",39,"R",39,"R",0,"Z",0,"R",0,"R",0,"R",38,"Z",0,"R",38,"R",15
372240,"R",8,"Z",0,"R",8,"Z",0,"R",1,"Z",0,"R",1,"R",6,"R",8,"Z",0,"R",8,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
372356,"R",59,"R",0,"R",59,"R",27,"R",29,"R",0,"R",8,"R",22,"R",39,"Z",0,"R",39,"R",29,"R",0,"Z",0,"R",0,"R",0,"R",20,"Z",0,"R",20,"R",0
372462,"R",47,"R",0,"R",47,"R",10,"R",19,"R",7,"R",0,"R",21,"R",34,"Z",0,"R",34,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",8
372718,"R",96,"R",0,"R",96,"R",9,"R",59,"R",0,"R",0,"R",37,"R",78,"Z",0,"R",78,"R",45,"R",4,"Z",0,"R",4,"R",4,"R",14,"Z",0,"R",14,"R",10
373216,"R",75,"R",0,"R",75,"R",4,"R",71,"R",0,"R",0,"R",4,"R",27,"Z",0,"R",27,"R",24,"R",10,"Z",0,"R",10,"R",9,"R",38,"Z",0,"R",38,"R",38
373456,"R",21,"R",0,"R",21,"R",16,"R",16,"R",2,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",5,"R",11,"Z",0,"R",11,"R",6
373526,"R",459,"R",0,"R",459,"R",353,"R",360,"R",0,"R",0,"R",99,"R",192,"Z",0,"R",192,"R",137,"R",12,"Z",0,"R",12,"R",11,"R",255,"Z",0,"R",255,"R",212
373678,"R",51,"R",0,"R",51,"R",0,"R",39,"R",0,"R",0,"R",12,"R",33,"Z",0,"R",33,"R",23,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",16
373696,"R",42,"R",1,"R",41,"R",0,"R",30,"R",0,"R",1,"R",10,"R",27,"R",0,"R",27,"R",19,"R",8,"R",0,"R",8,"R",7,"R",7,"R",1,"R",6,"R",4
373711,"R",13,"R",0,"R",13,"R",12,"R",12,"R",0,"R",0,"R",1,"R",11,"Z",0,"R",11,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
373784,"R",400,"Z",0,"R",400,"R",142,"R",229,"Z",0,"R",0,"R",171,"R",324,"Z",0,"R",324,"R",198,"R",15,"Z",0,"R",15,"R",14,"R",61,"Z",0,"R",61,"R",17
374316,"R",7,"R",0,"R",7,"R",1,"R",4,"R",0,"R",0,"R",3,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
374343,"R",24,"R",0,"R",24,"R",18,"R",18,"R",0,"R",0,"R",6,"R",13,"Z",0,"R",13,"R",13,"R",3,"Z",0,"R",3,"R",3,"R",8,"Z",0,"R",8,"R",2
374574,"R",542,"R",0,"R",542,"R",165,"R",306,"Z",0,"R",6,"R",230,"R",459,"Z",0,"R",459,"R",252,"R",48,"Z",0,"R",48,"R",35,"R",35,"Z",0,"R",35,"R",19
374592,"R",40,"Z",0,"R",40,"R",10,"R",30,"Z",0,"Z",0,"R",10,"R",20,"Z",0,"R",20,"R",20,"R",5,"Z",0,"R",5,"R",5,"R",15,"Z",0,"R",15,"R",5
375106,"R",100,"R",0,"R",100,"R",43,"R",78,"R",0,"R",0,"R",22,"R",68,"Z",0,"R",68,"R",49,"R",1,"Z",0,"R",1,"R",1,"R",31,"Z",0,"R",31,"R",28
375373,"R",3,"R",0,"R",3,"R",2,"R",2,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
375540,"R",51,"R",0,"R",51,"R",29,"R",46,"R",0,"R",0,"R",5,"R",36,"Z",0,"R",36,"R",32,"R",12,"Z",0,"R",12,"R",11,"R",3,"Z",0,"R",3,"R",3
375568,"R",32,"R",0,"R",32,"R",25,"R",25,"R",0,"R",0,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",32,"Z",0,"R",32,"R",25
375656,"R",29,"R",0,"R",29,"R",13,"R",14,"R",0,"R",0,"R",15,"R",14,"Z",0,"R",14,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",7
375726,"R",172,"R",1,"R",171,"R",63,"R",69,"R",2,"R",70,"R",30,"R",98,"R",1,"R",97,"R",39,"R",0,"R",0,"R",0,"R",0,"R",74,"R",0,"R",74,"R",30
375966,"R",6,"R",0,"R",6,"R",5,"R",5,"R",0,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",0
375984,"R",123,"R",0,"R",123,"R",0,"R",51,"R",0,"R",0,"R",72,"R",118,"Z",0,"R",118,"R",49,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",1
376242,"R",98,"R",0,"R",98,"R",45,"R",45,"R",0,"R",0,"R",53,"R",91,"Z",0,"R",91,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
376288,"R",43,"R",0,"R",43,"R",37,"R",37,"R",0,"R",6,"R",0,"R",43,"Z",0,"R",43,"R",37,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376330,"R",30,"R",0,"R",30,"R",21,"R",21,"R",0,"R",9,"R",0,"R",30,"Z",0,"R",30,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376446,"R",7,"R",0,"R",7,"R",2,"R",5,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
376631,"R",19,"R",0,"R",19,"R",4,"R",11,"R",0,"R",5,"R",3,"R",9,"Z",0,"R",9,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",8,"R",0
376677,"R",22,"R",1,"R",21,"R",1,"R",9,"R",0,"R",1,"R",11,"R",15,"R",1,"R",14,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",2
377193,"R",3,"R",0,"R",3,"R",1,"R",2,"R",0,"R",1,"R",0,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
377272,"R",30,"R",0,"R",30,"R",22,"R",24,"R",0,"R",2,"R",4,"R",28,"Z",0,"R",28,"R",23,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
377281,"R",76,"R",0,"R",76,"R",62,"R",67,"R",0,"R",2,"R",7,"R",74,"Z",0,"R",74,"R",65,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
377315,"R",59,"R",0,"R",59,"R",40,"R",43,"R",0,"R",1,"R",15,"R",51,"Z",0,"R",51,"R",40,"R",8,"Z",0,"R",8,"R",3,"R",0,"Z",0,"R",0,"R",0
377485,"R",14,"Z",0,"R",14,"R",6,"R",6,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",4
377652,"R",58,"R",0,"R",58,"R",18,"R",37,"R",5,"R",0,"R",16,"R",54,"Z",0,"R",54,"R",35,"R",3,"Z",0,"R",3,"R",2,"R",1,"Z",0,"R",1,"R",0
377759,"R",39,"R",0,"R",39,"R",9,"R",30,"R",0,"R",0,"R",9,"R",29,"Z",0,"R",29,"R",23,"R",3,"Z",0,"R",3,"R",3,"R",7,"Z",0,"R",7,"R",4
378886,"R",33,"R",0,"R",33,"R",28,"R",28,"R",0,"R",0,"R",5,"R",24,"Z",0,"R",24,"R",24,"R",2,"Z",0,"R",2,"R",2,"R",7,"Z",0,"R",7,"R",2
379621,"R",19,"R",0,"R",19,"R",12,"R",13,"R",0,"R",0,"R",6,"R",13,"Z",0,"R",13,"R",7,"R",5,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"R",1
380067,"R",73,"R",0,"R",73,"R",46,"R",49,"R",0,"R",2,"R",22,"R",71,"Z",0,"R",71,"R",49,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
381255,"R",54,"Z",0,"R",54,"Z",0,"R",34,"Z",0,"R",5,"R",15,"R",37,"Z",0,"R",37,"R",25,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",9
381282,"R",80,"Z",0,"R",80,"R",1,"R",55,"Z",0,"R",5,"R",20,"R",46,"Z",0,"R",46,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",34,"Z",0,"R",34,"R",17
381325,"R",94,"Z",0,"R",94,"R",0,"R",58,"R",0,"R",10,"R",26,"R",46,"Z",0,"R",46,"R",34,"R",0,"Z",0,"R",0,"R",0,"R",48,"Z",0,"R",48,"R",24
381370,"R",233,"R",0,"R",233,"R",72,"R",163,"R",0,"R",0,"R",70,"R",195,"Z",0,"R",195,"R",133,"R",14,"Z",0,"R",14,"R",11,"R",24,"Z",0,"R",24,"R",19
381404,"R",215,"R",0,"R",215,"R",55,"R",116,"R",0,"R",0,"R",99,"R",169,"Z",0,"R",169,"R",86,"R",17,"Z",0,"R",17,"R",15,"R",29,"Z",0,"R",29,"R",15
381699,"R",37,"R",0,"R",37,"R",17,"R",26,"R",2,"R",0,"R",9,"R",27,"Z",0,"R",27,"R",16,"R",6,"Z",0,"R",6,"R",6,"R",4,"Z",0,"R",4,"R",4
381732,"R",16,"R",0,"R",16,"R",14,"R",14,"R",0,"R",0,"R",2,"R",9,"Z",0,"R",9,"R",8,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",2
382258,"R",45,"R",0,"R",45,"R",27,"R",36,"R",0,"R",0,"R",9,"R",19,"Z",0,"R",19,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",26,"Z",0,"R",26,"R",22
382416,"R",11,"R",0,"R",11,"R",9,"R",9,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",5
382461,"R",9,"R",0,"R",9,"R",0,"R",8,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4
382780,"R",95,"R",0,"R",95,"R",41,"R",55,"R",0,"R",0,"R",40,"R",83,"Z",0,"R",83,"R",45,"R",5,"Z",0,"R",5,"R",4,"R",7,"Z",0,"R",7,"R",6
383163,"R",89,"R",2,"R",87,"R",2,"R",86,"R",0,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87,"R",0,"R",87,"R",86
383279,"R",10,"R",0,"R",10,"R",1,"R",6,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",2
383297,"R",10,"R",0,"R",10,"R",4,"R",8,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
383312,"R",85,"R",0,"R",85,"R",72,"R",72,"R",0,"R",0,"R",13,"R",48,"Z",0,"R",48,"R",41,"R",0,"Z",0,"R",0,"R",0,"R",37,"Z",0,"R",37,"R",31
383330,"R",21,"R",0,"R",21,"R",13,"R",14,"R",0,"R",0,"R",7,"R",17,"Z",0,"R",17,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",1
383367,"R",61,"R",0,"R",61,"R",51,"R",51,"R",0,"R",0,"R",10,"R",46,"Z",0,"R",46,"R",40,"R",6,"Z",0,"R",6,"R",4,"R",9,"Z",0,"R",9,"R",7
383464,"R",143,"R",0,"R",143,"R",16,"R",86,"R",2,"R",36,"R",19,"R",127,"Z",0,"R",127,"R",86,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",0
383525,"R",150,"Z",0,"R",150,"R",84,"R",84,"Z",0,"Z",0,"R",66,"R",146,"Z",0,"R",146,"R",80,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1
383765,"R",86,"R",0,"R",86,"R",0,"R",48,"R",0,"R",1,"R",37,"R",78,"Z",0,"R",78,"R",42,"R",3,"Z",0,"R",3,"R",2,"R",5,"Z",0,"R",5,"R",4
384236,"R",437,"R",0,"R",437,"R",76,"R",264,"R",6,"R",3,"R",164,"R",413,"Z",0,"R",413,"R",247,"R",5,"Z",0,"R",5,"R",3,"R",19,"Z",0,"R",19,"R",14
384245,"R",432,"R",0,"R",432,"R",80,"R",307,"R",2,"R",3,"R",120,"R",387,"Z",0,"R",387,"R",272,"R",16,"Z",0,"R",16,"R",13,"R",29,"Z",0,"R",29,"R",22
385132,"R",44,"R",0,"R",44,"R",28,"R",31,"R",0,"R",0,"R",13,"R",28,"Z",0,"R",28,"R",18,"R",6,"Z",0,"R",6,"R",5,"R",10,"Z",0,"R",10,"R",8
387925,"R",25,"R",0,"R",25,"R",16,"R",17,"R",0,"R",0,"R",8,"R",22,"Z",0,"R",22,"R",16,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",0
389860,"R",57,"R",0,"R",57,"R",52,"R",52,"R",0,"Z",0,"R",5,"R",31,"Z",0,"R",31,"R",31,"R",1,"Z",0,"R",1,"R",1,"R",25,"Z",0,"R",25,"R",20
390905,"R",48,"R",0,"R",48,"R",39,"R",39,"R",0,"R",0,"R",9,"R",31,"Z",0,"R",31,"R",23,"R",8,"Z",0,"R",8,"R",7,"R",9,"Z",0,"R",9,"R",9
391005,"R",12,"R",0,"R",12,"R",5,"R",8,"R",0,"R",2,"R",2,"R",11,"Z",0,"R",11,"R",8,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
393524,"P",66,"P",0,"P",66,"P",25,"P",58,"P",0,"P",3,"P",5,"P",43,"P",0,"P",43,"P",37,"P",0,"P",0,"P",0,"P",0,"P",23,"P",0,"P",23,"P",21
393649,"R",624,"R",0,"R",624,"R",166,"R",423,"R",0,"R",6,"R",195,"R",595,"Z",0,"R",595,"R",398,"R",12,"Z",0,"R",12,"R",11,"R",17,"Z",0,"R",17,"R",14
393861,"R",532,"R",0,"R",532,"R",3,"R",467,"R",0,"R",0,"R",65,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",532,"Z",0,"R",532,"R",467
395690,"R",512,"R",0,"R",512,"R",223,"R",319,"R",0,"R",0,"R",193,"R",451,"Z",0,"R",451,"R",309,"R",5,"Z",0,"R",5,"R",3,"R",56,"Z",0,"R",56,"R",7
397942,"R",629,"R",0,"R",629,"R",94,"R",323,"R",0,"R",7,"R",299,"R",603,"Z",0,"R",603,"R",306,"R",9,"Z",0,"R",9,"R",5,"R",17,"Z",0,"R",17,"R",12
400080,"R",1105,"R",0,"R",1105,"R",652,"R",845,"R",0,"R",0,"R",260,"R",865,"Z",0,"R",865,"R",666,"R",240,"Z",0,"R",240,"R",179,"R",0,"Z",0,"R",0,"R",0
400187,"R",352,"R",0,"R",352,"R",254,"R",337,"R",0,"R",0,"R",15,"R",216,"Z",0,"R",216,"R",208,"R",0,"Z",0,"R",0,"R",0,"R",136,"Z",0,"R",136,"R",129
401481,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
401764,"R",27,"R",0,"R",27,"R",4,"R",18,"R",0,"R",2,"R",7,"R",15,"Z",0,"R",15,"R",9,"R",1,"Z",0,"R",1,"R",1,"R",11,"Z",0,"R",11,"R",8
402563,"R",60,"R",0,"R",60,"R",40,"R",40,"R",0,"R",0,"R",20,"R",51,"Z",0,"R",51,"R",33,"R",5,"Z",0,"R",5,"R",5,"R",4,"Z",0,"R",4,"R",2
402800,"R",46,"R",0,"R",46,"Z",0,"R",39,"Z",0,"Z",0,"R",7,"R",33,"Z",0,"R",33,"R",27,"R",3,"Z",0,"R",3,"R",3,"R",10,"Z",0,"R",10,"R",9
404684,"R",306,"R",0,"R",306,"R",200,"R",200,"R",0,"R",0,"R",106,"R",291,"Z",0,"R",291,"R",189,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",11
404718,"R",42,"R",0,"R",42,"R",11,"R",25,"R",0,"R",15,"R",2,"R",32,"Z",0,"R",32,"R",15,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",6
405076,"R",713,"R",0,"R",713,"R",331,"R",430,"R",0,"R",0,"R",283,"R",536,"Z",0,"R",536,"R",381,"R",38,"Z",0,"R",38,"R",8,"R",139,"Z",0,"R",139,"R",41
406149,"R",66,"R",1,"R",65,"R",42,"R",47,"R",0,"R",2,"R",16,"R",45,"R",0,"R",45,"R",35,"R",9,"R",0,"R",9,"R",4,"R",12,"R",1,"R",11,"R",8
406325,"R",28,"R",0,"R",28,"R",19,"R",19,"R",0,"R",0,"R",9,"R",21,"Z",0,"R",21,"R",13,"R",7,"Z",0,"R",7,"R",6,"R",0,"Z",0,"R",0,"R",0
406361,"R",17,"R",0,"R",17,"R",14,"R",14,"R",0,"R",0,"R",3,"R",14,"Z",0,"R",14,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
406422,"R",31,"R",0,"R",31,"R",28,"R",28,"R",0,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",18,"R",4,"Z",0,"R",4,"R",3,"R",9,"Z",0,"R",9,"R",7
406486,"R",16,"R",0,"R",16,"R",10,"R",13,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"R",4
407090,"R",39,"Z",0,"R",39,"R",6,"R",26,"Z",0,"Z",0,"R",13,"R",21,"Z",0,"R",21,"R",11,"R",4,"Z",0,"R",4,"R",3,"R",14,"Z",0,"R",14,"R",12
407142,"R",36,"R",0,"R",36,"R",13,"R",32,"R",0,"R",0,"R",4,"R",21,"Z",0,"R",21,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",14
407151,"R",31,"R",0,"R",31,"R",8,"R",23,"R",0,"R",0,"R",8,"R",18,"Z",0,"R",18,"R",11,"R",7,"Z",0,"R",7,"R",6,"R",6,"Z",0,"R",6,"R",6
407179,"R",32,"R",0,"R",32,"R",0,"R",21,"R",0,"R",1,"R",10,"R",23,"Z",0,"R",23,"R",14,"R",3,"Z",0,"R",3,"R",3,"R",6,"Z",0,"R",6,"R",4
407391,"P",5,"P",0,"P",5,"P",1,"P",4,"P",0,"P",0,"P",1,"P",4,"P",0,"P",4,"P",3,"P",1,"P",0,"P",1,"P",1,"P",0,"P",0,"P",0,"P",0
407407,"P",9,"P",0,"P",9,"P",0,"P",2,"P",0,"P",0,"P",7,"P",7,"P",0,"P",7,"P",0,"P",0,"P",0,"P",0,"P",0,"P",2,"P",0,"P",2,"P",2
