UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
168607,12, 12,"R",1,"R",1
168607,26, 26,"R",243,"R",141
168607,58,999,"R",244,"R",142
168607,99, 99,"R",244,"R",142
168786, 6,  6,"R",1,"R",1
168786,12, 12,"R",1,"R",1
168786,17, 17,"R",4,"R",4
168786,18, 18,"R",4,"R",4
168786,21, 21,"R",1,"R",1
168786,26, 26,"R",179,"R",179
168786,27, 27,"R",2,"R",2
168786,32, 32,"R",1,"R",1
168786,39, 39,"R",3,"R",3
168786,47, 47,"R",1,"R",1
168786,48, 48,"R",3,"R",3
168786,53, 53,"R",1,"R",1
168786,55, 55,"R",2,"R",2
168786,58,999,"R",203,"R",203
168786,98, 98,"R",13,"A",
168786,99, 99,"R",216,"R",203
168847, 6,  6,"R",2,"R",1
168847,12, 12,"R",2,"Z",0
168847,17, 17,"R",6,"R",4
168847,18, 18,"R",8,"R",6
168847,26, 26,"R",446,"R",284
168847,27, 27,"R",1,"R",1
168847,39, 39,"R",8,"R",5
168847,48, 48,"R",4,"R",1
168847,53, 53,"R",2,"Z",0
168847,55, 55,"R",2,"R",1
168847,56, 56,"R",1,"R",1
168847,58,999,"R",482,"R",304
168847,90, 90,"R",1,"Z",0
168847,99, 99,"R",483,"R",304
168892,26, 26,"R",16,"R",3
168892,58,999,"R",16,"R",3
168892,99, 99,"R",16,"R",3
169248, 2,  2,"R",1,"R",1
169248, 4,  4,"R",3,"R",3
169248, 5,  5,"R",1,"R",1
169248, 6,  6,"R",4,"R",4
169248, 8,  8,"R",1,"R",1
169248,12, 12,"R",8,"R",8
169248,13, 13,"R",2,"R",2
169248,17, 17,"R",61,"R",60
169248,18, 18,"R",13,"R",13
169248,19, 19,"R",3,"R",3
169248,20, 20,"R",1,"R",1
169248,21, 21,"R",2,"R",2
169248,22, 22,"R",2,"R",2
169248,24, 24,"R",2,"R",2
169248,25, 25,"R",2,"R",1
169248,26, 26,"R",1720,"R",1661
169248,27, 27,"R",2,"R",2
169248,29, 29,"R",2,"R",2
169248,32, 32,"R",1,"R",1
169248,34, 34,"R",4,"R",3
169248,35, 35,"R",1,"R",1
169248,36, 36,"R",6,"R",6
169248,37, 37,"R",2,"R",2
169248,39, 39,"R",24,"R",23
169248,40, 40,"R",1,"R",1
169248,42, 42,"R",5,"R",4
169248,45, 45,"R",3,"R",2
169248,47, 47,"R",1,"R",1
169248,48, 48,"R",5,"R",4
169248,51, 51,"R",3,"R",3
169248,53, 53,"R",2,"R",2
169248,55, 55,"R",9,"R",9
169248,58,999,"R",1897,"R",1831
169248,90, 90,"R",13,"R",10
169248,99, 99,"R",1910,"R",1841
169275,12, 12,"R",1,"Z",0
169275,17, 17,"R",2,"R",2
169275,26, 26,"R",1070,"R",577
169275,48, 48,"R",1,"R",1
169275,57, 57,"R",3,"R",2
169275,58,999,"R",1077,"R",582
169275,99, 99,"R",1077,"R",582
169284,18, 18,"R",1,"R",0
169284,26, 26,"R",117,"R",54
169284,58,999,"R",118,"R",54
169284,99, 99,"R",118,"R",54
169442, 2,  2,"R",1,"R",1
169442, 8,  8,"R",3,"R",1
169442,12, 12,"R",8,"R",8
169442,13, 13,"R",2,"R",2
169442,17, 17,"R",9,"R",9
169442,18, 18,"R",1,"R",1
169442,21, 21,"R",1,"R",1
169442,24, 24,"R",2,"R",2
169442,25, 25,"R",1,"R",1
169442,26, 26,"R",206,"R",182
169442,27, 27,"R",1,"R",1
169442,28, 28,"R",1,"R",1
169442,32, 32,"R",1,"R",1
169442,34, 34,"R",3,"R",2
169442,36, 36,"R",2,"R",2
169442,37, 37,"R",1,"R",0
169442,39, 39,"R",5,"R",5
169442,41, 41,"R",2,"R",1
169442,42, 42,"R",2,"R",2
169442,47, 47,"R",1,"R",1
169442,48, 48,"R",2,"R",2
169442,50, 50,"R",2,"R",2
169442,51, 51,"R",2,"R",2
169442,53, 53,"R",1,"R",1
169442,55, 55,"R",4,"R",4
169442,58,999,"R",264,"R",235
169442,72, 72,"R",1,"R",1
169442,89,999,"R",1,"R",1
169442,90, 90,"R",12,"R",8
169442,99, 99,"R",277,"R",244
169503,26, 26,"R",1,"R",1
169503,58,999,"R",1,"R",1
169503,98, 98,"R",1,"A",
169503,99, 99,"R",2,"R",1
169521, 6,  6,"R",1,"R",0
169521,12, 12,"R",2,"R",1
169521,22, 22,"R",1,"R",1
169521,26, 26,"R",1074,"R",659
169521,58,999,"R",1078,"R",661
169521,99, 99,"R",1078,"R",661
169576,26, 26,"R",3,"Z",0
169576,58,999,"R",3,"Z",0
169576,99, 99,"R",3,"Z",0
169655,18, 18,"R",1,"Z",0
169655,22, 22,"R",2,"Z",0
169655,26, 26,"R",156,"R",107
169655,39, 39,"R",3,"R",1
169655,48, 48,"R",220,"R",62
169655,58,999,"R",382,"R",170
169655,99, 99,"R",382,"R",170
169716, 4,  4,"R",1,"R",1
169716,11, 11,"R",1,"R",1
169716,12, 12,"R",1,"R",1
169716,13, 13,"R",2,"R",1
169716,17, 17,"R",5,"R",4
169716,18, 18,"R",1,"R",1
169716,24, 24,"R",2,"R",2
169716,25, 25,"R",2,"R",2
169716,26, 26,"R",486,"R",472
169716,27, 27,"R",2,"R",2
169716,34, 34,"R",2,"R",1
169716,39, 39,"R",5,"R",5
169716,42, 42,"R",3,"R",3
169716,48, 48,"R",2,"R",2
169716,51, 51,"R",1,"R",1
169716,58,999,"R",516,"R",499
169716,90, 90,"R",49,"R",26
169716,99, 99,"R",565,"R",525
169798, 1,  1,"R",2,"R",1
169798, 4,  4,"R",1,"R",0
169798, 6,  6,"R",6,"R",3
169798, 8,  8,"R",1,"R",0
169798, 9,  9,"R",1,"R",0
169798,12, 12,"R",8,"R",8
169798,13, 13,"R",7,"R",5
169798,17, 17,"R",47,"R",43
169798,18, 18,"R",10,"R",9
169798,19, 19,"R",2,"R",2
169798,20, 20,"R",1,"R",1
169798,21, 21,"R",2,"R",2
169798,24, 24,"R",4,"R",2
169798,26, 26,"R",1926,"R",1783
169798,27, 27,"R",3,"R",3
169798,28, 28,"R",1,"R",1
169798,29, 29,"R",3,"R",3
169798,32, 32,"R",2,"R",2
169798,34, 34,"R",4,"R",3
169798,35, 35,"R",2,"R",2
169798,36, 36,"R",5,"R",4
169798,37, 37,"R",5,"R",5
169798,38, 38,"R",1,"R",0
169798,39, 39,"R",164,"R",154
169798,40, 40,"R",4,"R",4
169798,41, 41,"R",2,"R",2
169798,42, 42,"R",7,"R",7
169798,45, 45,"R",2,"R",2
169798,47, 47,"R",2,"R",2
169798,48, 48,"R",8,"R",6
169798,49, 49,"R",1,"R",0
169798,51, 51,"R",2,"R",1
169798,53, 53,"R",1,"R",1
169798,55, 55,"R",3,"R",2
169798,57, 57,"R",6,"R",1
169798,58,999,"R",2246,"R",2064
169798,90, 90,"R",66,"R",13
169798,99, 99,"R",2312,"R",2077
169910, 1,  1,"R",2,"R",2
169910, 6,  6,"R",3,"R",3
169910, 8,  8,"R",2,"R",2
169910, 9,  9,"R",2,"R",2
169910,12, 12,"R",14,"R",13
169910,13, 13,"R",4,"R",4
169910,17, 17,"R",28,"R",24
169910,18, 18,"R",8,"R",6
169910,19, 19,"R",2,"R",2
169910,24, 24,"R",2,"R",2
169910,25, 25,"R",1,"R",1
169910,26, 26,"R",1292,"R",1181
169910,27, 27,"R",2,"R",2
169910,29, 29,"R",1,"Z",0
169910,30, 30,"R",1,"R",1
169910,34, 34,"R",2,"R",2
169910,35, 35,"R",1,"R",1
169910,39, 39,"R",4,"R",4
169910,42, 42,"R",1,"R",1
169910,47, 47,"R",1,"R",1
169910,48, 48,"R",1,"Z",0
169910,49, 49,"R",1,"Z",0
169910,53, 53,"R",3,"R",2
169910,55, 55,"R",5,"R",5
169910,57, 57,"R",1,"R",1
169910,58,999,"R",1384,"R",1262
169910,90, 90,"R",18,"R",5
169910,98, 98,"R",6,"A",
169910,99, 99,"R",1408,"R",1267
169992,12, 12,"R",1,"R",1
169992,26, 26,"R",139,"R",102
169992,27, 27,"R",1,"R",1
169992,29, 29,"R",1,"R",1
169992,53, 53,"R",1,"R",1
169992,55, 55,"R",20,"R",18
169992,58,999,"R",163,"R",124
169992,90, 90,"R",1,"R",1
169992,99, 99,"R",164,"R",125
170082, 2,  2,"R",1,"R",1
170082, 4,  4,"R",3,"R",3
170082, 6,  6,"R",4,"R",4
170082, 8,  8,"R",3,"R",3
170082,11, 11,"R",1,"R",1
170082,12, 12,"R",3,"R",3
170082,13, 13,"R",2,"R",2
170082,15, 15,"R",1,"R",1
170082,16, 16,"R",1,"R",1
170082,17, 17,"R",258,"R",257
170082,18, 18,"R",44,"R",44
170082,20, 20,"R",1,"R",1
170082,21, 21,"R",2,"R",2
170082,24, 24,"R",2,"R",0
170082,25, 25,"R",1,"R",1
170082,26, 26,"R",3388,"R",3331
170082,27, 27,"R",4,"R",3
170082,29, 29,"R",2,"R",2
170082,30, 30,"R",1,"R",1
170082,31, 31,"R",2,"R",2
170082,36, 36,"R",4,"R",4
170082,37, 37,"R",1,"R",1
170082,39, 39,"R",30,"R",30
170082,42, 42,"R",5,"R",5
170082,46, 46,"R",1,"R",1
170082,47, 47,"R",3,"R",3
170082,48, 48,"R",10,"R",9
170082,51, 51,"R",1,"R",1
170082,55, 55,"R",9,"R",9
170082,58,999,"R",3788,"R",3726
170082,90, 90,"R",19,"R",18
170082,99, 99,"R",3807,"R",3744
170240,26, 26,"R",2167,"R",1366
170240,36, 36,"R",1,"R",0
170240,39, 39,"R",1,"R",1
170240,55, 55,"R",1,"R",0
170240,58,999,"R",2170,"R",1367
170240,90, 90,"R",1,"R",0
170240,98, 98,"R",4,"A",
170240,99, 99,"R",2175,"R",1367
170550, 6,  6,"R",1,"R",1
170550,26, 26,"R",530,"R",355
170550,58,999,"R",531,"R",356
170550,99, 99,"R",531,"R",356
170587,26, 26,"R",170,"R",102
170587,58,999,"R",170,"R",102
170587,99, 99,"R",170,"R",102
170639, 4,  4,"R",1,"R",1
170639, 6,  6,"R",1,"R",0
170639, 9,  9,"R",1,"R",0
170639,12, 12,"R",1,"R",0
170639,13, 13,"R",1,"R",1
170639,17, 17,"R",4,"R",4
170639,18, 18,"R",5,"R",4
170639,24, 24,"R",2,"R",2
170639,25, 25,"R",2,"R",2
170639,26, 26,"R",299,"R",256
170639,27, 27,"R",5,"R",5
170639,29, 29,"R",1,"R",1
170639,31, 31,"R",1,"R",1
170639,36, 36,"R",2,"R",1
170639,38, 38,"R",2,"R",2
170639,39, 39,"R",4,"R",4
170639,42, 42,"R",4,"R",4
170639,45, 45,"R",1,"R",0
170639,47, 47,"R",1,"R",1
170639,49, 49,"R",1,"R",1
170639,51, 51,"R",4,"R",3
170639,55, 55,"R",4,"R",2
170639,58,999,"R",347,"R",295
170639,98, 98,"R",26,"A",
170639,99, 99,"R",373,"R",295
170657,13, 13,"R",1,"R",1
170657,17, 17,"R",1,"R",1
170657,18, 18,"R",2,"R",2
170657,26, 26,"R",1768,"R",1211
170657,33, 33,"R",1,"R",1
170657,39, 39,"R",1,"R",1
170657,53, 53,"R",1,"R",0
170657,58,999,"R",1775,"R",1217
170657,98, 98,"R",4,"A",
170657,99, 99,"R",1779,"R",1217
170806, 2,  2,"R",1,"R",1
170806, 6,  6,"R",1,"R",1
170806,12, 12,"R",5,"R",5
170806,13, 13,"R",1,"R",1
170806,17, 17,"R",1,"R",1
170806,18, 18,"R",1,"R",1
170806,24, 24,"R",1,"R",1
170806,26, 26,"R",233,"R",232
170806,29, 29,"R",1,"R",1
170806,34, 34,"R",1,"R",1
170806,39, 39,"R",4,"R",4
170806,47, 47,"R",2,"R",2
170806,53, 53,"R",1,"R",1
170806,58,999,"R",253,"R",252
170806,99, 99,"R",253,"R",252
171100, 1,  1,"R",5,"R",4
171100, 2,  2,"R",2,"R",1
171100, 4,  4,"R",14,"R",13
171100, 5,  5,"R",2,"R",2
171100, 6,  6,"R",147,"R",141
171100, 8,  8,"R",23,"R",23
171100, 9,  9,"R",27,"R",26
171100,10, 10,"R",1,"R",1
171100,11, 11,"R",10,"R",9
171100,12, 12,"R",56,"R",54
171100,13, 13,"R",23,"R",22
171100,15, 15,"R",5,"R",4
171100,16, 16,"R",2,"R",1
171100,17, 17,"R",461,"R",445
171100,18, 18,"R",28,"R",28
171100,19, 19,"R",3,"R",3
171100,20, 20,"R",5,"R",5
171100,21, 21,"R",7,"R",7
171100,22, 22,"R",4,"R",3
171100,23, 23,"R",3,"R",1
171100,24, 24,"R",42,"R",37
171100,25, 25,"R",56,"R",48
171100,26, 26,"R",7104,"R",6839
171100,27, 27,"R",24,"R",23
171100,28, 28,"R",1,"Z",0
171100,29, 29,"R",20,"R",20
171100,30, 30,"R",2,"R",1
171100,31, 31,"R",1,"R",1
171100,32, 32,"R",8,"R",6
171100,33, 33,"R",8,"R",7
171100,34, 34,"R",84,"R",78
171100,35, 35,"R",6,"R",6
171100,36, 36,"R",111,"R",111
171100,37, 37,"R",21,"R",19
171100,38, 38,"R",1,"R",1
171100,39, 39,"R",123,"R",116
171100,40, 40,"R",3,"R",3
171100,41, 41,"R",6,"R",6
171100,42, 42,"R",61,"R",60
171100,44, 44,"R",5,"R",5
171100,45, 45,"R",4,"R",4
171100,46, 46,"R",1,"R",1
171100,47, 47,"R",14,"R",13
171100,48, 48,"R",80,"R",76
171100,49, 49,"R",1,"R",1
171100,50, 50,"R",3,"R",3
171100,51, 51,"R",64,"R",63
171100,53, 53,"R",11,"R",11
171100,54, 54,"R",1,"R",1
171100,55, 55,"R",34,"R",34
171100,56, 56,"R",12,"R",11
171100,57, 57,"R",2,"R",2
171100,58,999,"R",8742,"R",8400
171100,72, 72,"R",4,"R",4
171100,89,999,"R",4,"R",4
171100,90, 90,"R",479,"R",379
171100,99, 99,"R",9225,"R",8783
171137, 6,  6,"R",2,"R",2
171137, 8,  8,"R",1,"R",1
171137,12, 12,"R",4,"R",4
171137,17, 17,"R",1,"R",1
171137,18, 18,"R",2,"R",2
171137,25, 25,"R",1,"R",1
171137,26, 26,"R",1055,"R",1000
171137,27, 27,"R",2,"R",2
171137,34, 34,"R",1,"R",1
171137,35, 35,"R",1,"R",1
171137,45, 45,"R",1,"R",1
171137,51, 51,"R",1,"R",1
171137,58,999,"R",1072,"R",1017
171137,90, 90,"R",12,"R",11
171137,99, 99,"R",1084,"R",1028
171146, 6,  6,"R",1,"R",1
171146,17, 17,"R",1,"R",1
171146,25, 25,"R",1,"R",1
171146,26, 26,"R",485,"R",466
171146,39, 39,"R",2,"R",2
171146,57, 57,"R",3,"R",1
171146,58,999,"R",493,"R",472
171146,99, 99,"R",493,"R",472
171155,12, 12,"R",1,"Z",0
171155,18, 18,"R",1,"R",1
171155,26, 26,"R",415,"R",274
171155,29, 29,"R",2,"R",2
171155,48, 48,"R",9,"R",9
171155,55, 55,"R",1,"Z",0
171155,58,999,"R",429,"R",286
171155,99, 99,"R",429,"R",286
171225,12, 12,"R",1,"R",1
171225,26, 26,"R",433,"R",264
171225,39, 39,"R",8,"R",4
171225,58,999,"R",442,"R",269
171225,99, 99,"R",442,"R",269
171304,17, 17,"R",1,"R",1
171304,26, 26,"R",804,"R",689
171304,58,999,"R",805,"R",690
171304,98, 98,"R",7,"A",
171304,99, 99,"R",812,"R",690
171395, 6,  6,"R",1,"R",1
171395,26, 26,"R",260,"R",176
171395,58,999,"R",261,"R",177
171395,99, 99,"R",261,"R",177
171456, 1,  1,"R",1,"R",1
171456, 2,  2,"R",5,"R",5
171456, 4,  4,"R",4,"R",4
171456, 5,  5,"R",1,"R",1
171456, 6,  6,"R",14,"R",13
171456, 8,  8,"R",8,"R",7
171456, 9,  9,"R",4,"R",3
171456,12, 12,"R",9,"R",7
171456,13, 13,"R",1,"R",1
171456,17, 17,"R",88,"R",85
171456,18, 18,"R",8,"R",5
171456,19, 19,"R",2,"R",2
171456,20, 20,"R",2,"R",2
171456,22, 22,"R",2,"R",2
171456,23, 23,"R",1,"R",1
171456,26, 26,"R",1073,"R",1023
171456,27, 27,"R",50,"R",46
171456,29, 29,"R",2,"R",1
171456,32, 32,"R",1,"R",1
171456,33, 33,"R",1,"R",1
171456,34, 34,"R",1,"R",1
171456,35, 35,"R",2,"R",2
171456,36, 36,"R",4,"R",4
171456,39, 39,"R",7,"R",7
171456,41, 41,"R",3,"R",2
171456,42, 42,"R",10,"R",10
171456,47, 47,"R",2,"R",2
171456,48, 48,"R",11,"R",10
171456,49, 49,"R",1,"R",1
171456,51, 51,"R",5,"R",5
171456,53, 53,"R",2,"R",2
171456,55, 55,"R",155,"R",155
171456,58,999,"R",1480,"R",1412
171456,90, 90,"R",16,"R",11
171456,99, 99,"R",1496,"R",1423
171483, 2,  2,"R",1,"R",1
171483, 6,  6,"R",2,"Z",0
171483,22, 22,"R",10,"R",9
171483,26, 26,"R",648,"R",473
171483,27, 27,"R",1,"R",1
171483,39, 39,"R",3,"R",1
171483,47, 47,"R",1,"Z",0
171483,55, 55,"R",3,"R",3
171483,58,999,"R",669,"R",488
171483,90, 90,"R",1,"R",1
171483,99, 99,"R",670,"R",489
171492, 4,  4,"R",1,"Z",0
171492, 6,  6,"R",1,"Z",0
171492,12, 12,"R",5,"R",5
171492,17, 17,"R",3,"R",2
171492,18, 18,"R",4,"R",2
171492,21, 21,"R",13,"Z",0
171492,25, 25,"R",1,"R",1
171492,26, 26,"R",232,"R",209
171492,29, 29,"R",1,"R",1
171492,34, 34,"R",1,"R",1
171492,36, 36,"R",1,"Z",0
171492,37, 37,"R",1,"R",1
171492,39, 39,"R",7,"R",6
171492,48, 48,"R",5,"R",1
171492,51, 51,"R",2,"R",1
171492,55, 55,"R",3,"R",1
171492,58,999,"R",281,"R",231
171492,90, 90,"R",12,"R",10
171492,99, 99,"R",293,"R",241
171535, 6,  6,"R",3,"R",1
171535,12, 12,"R",2,"R",1
171535,26, 26,"R",2410,"R",1217
171535,36, 36,"R",1,"Z",0
171535,42, 42,"R",1,"Z",0
171535,58,999,"R",2417,"R",1219
171535,90, 90,"R",1,"R",1
171535,98, 98,"R",2,"A",
171535,99, 99,"R",2420,"R",1220
171571, 2,  2,"R",1,"R",1
171571, 4,  4,"R",2,"R",2
171571, 6,  6,"R",3,"R",3
171571, 8,  8,"R",2,"R",2
171571, 9,  9,"R",1,"R",1
171571,12, 12,"R",4,"R",4
171571,13, 13,"R",1,"R",1
171571,17, 17,"R",3,"R",3
171571,18, 18,"R",1,"R",1
171571,21, 21,"R",1,"R",1
171571,26, 26,"R",1933,"R",1890
171571,27, 27,"R",2,"R",2
171571,34, 34,"R",1,"R",1
171571,36, 36,"R",2,"R",2
171571,37, 37,"R",3,"R",3
171571,39, 39,"R",7,"R",7
171571,42, 42,"R",3,"R",3
171571,45, 45,"R",1,"R",1
171571,48, 48,"R",6,"R",6
171571,51, 51,"R",1,"R",1
171571,53, 53,"R",1,"R",1
171571,55, 55,"R",4,"R",4
171571,58,999,"R",1983,"R",1940
171571,90, 90,"R",40,"R",36
171571,98, 98,"R",2,"A",
171571,99, 99,"R",2025,"R",1976
172200,12, 12,"R",1,"R",1
172200,26, 26,"R",1598,"R",1071
172200,58,999,"R",1599,"R",1072
172200,90, 90,"R",2,"R",1
172200,99, 99,"R",1601,"R",1073
172264,12, 12,"R",3,"Z",0
172264,17, 17,"R",4,"R",3
172264,18, 18,"R",12,"R",7
172264,26, 26,"R",204,"R",128
172264,27, 27,"R",3,"R",1
172264,39, 39,"R",33,"R",28
172264,42, 42,"R",1,"Z",0
172264,49, 49,"R",1,"Z",0
172264,51, 51,"R",1,"Z",0
172264,55, 55,"R",1,"R",1
172264,58,999,"R",263,"R",168
172264,90, 90,"R",10,"Z",0
172264,99, 99,"R",273,"R",168
172307,17, 17,"R",3,"R",2
172307,18, 18,"R",46,"R",35
172307,26, 26,"R",354,"R",274
172307,39, 39,"R",1,"R",1
172307,55, 55,"R",1,"R",1
172307,58,999,"R",405,"R",313
172307,90, 90,"R",2,"R",1
172307,99, 99,"R",407,"R",314
172334, 6,  6,"R",1,"R",1
172334, 8,  8,"R",1,"R",1
172334,12, 12,"R",3,"R",3
172334,13, 13,"R",1,"R",1
172334,15, 15,"R",3,"R",3
172334,17, 17,"R",6,"R",6
172334,18, 18,"R",7,"R",7
172334,19, 19,"R",1,"R",1
172334,26, 26,"R",182,"R",182
172334,36, 36,"R",1,"R",1
172334,39, 39,"R",13,"R",13
172334,42, 42,"R",2,"R",2
172334,45, 45,"R",1,"R",1
172334,48, 48,"R",3,"R",3
172334,53, 53,"R",1,"R",1
172334,58,999,"R",226,"R",226
172334,90, 90,"R",5,"R",5
172334,99, 99,"R",231,"R",231
172644, 4,  4,"R",1,"R",1
172644, 6,  6,"R",2,"R",2
172644,10, 10,"R",1,"R",1
172644,12, 12,"R",2,"R",2
172644,13, 13,"R",1,"R",0
172644,16, 16,"R",1,"R",1
172644,17, 17,"R",7,"R",6
172644,18, 18,"R",1,"R",1
172644,24, 24,"R",1,"R",1
172644,26, 26,"R",2650,"R",2611
172644,27, 27,"R",1,"R",1
172644,29, 29,"R",1,"R",1
172644,34, 34,"R",1,"R",1
172644,35, 35,"R",1,"R",1
172644,36, 36,"R",5,"R",5
172644,39, 39,"R",12,"R",11
172644,42, 42,"R",1,"R",1
172644,45, 45,"R",1,"R",1
172644,48, 48,"R",1,"R",1
172644,51, 51,"R",3,"R",3
172644,53, 53,"R",4,"R",4
172644,55, 55,"R",1,"R",1
172644,58,999,"R",2699,"R",2657
172644,90, 90,"R",33,"R",33
172644,99, 99,"R",2732,"R",2690
172680,26, 26,"R",7,"R",3
172680,58,999,"R",7,"R",3
172680,99, 99,"R",7,"R",3
172699, 1,  1,"R",2,"R",2
172699, 2,  2,"R",1,"R",0
172699, 6,  6,"R",7,"R",7
172699, 8,  8,"R",3,"R",1
172699, 9,  9,"R",3,"R",3
172699,12, 12,"R",14,"R",12
172699,13, 13,"R",3,"R",3
172699,15, 15,"R",1,"R",1
172699,17, 17,"R",267,"R",259
172699,18, 18,"R",76,"R",68
172699,19, 19,"R",1,"R",1
172699,20, 20,"R",1,"R",1
172699,21, 21,"R",2,"R",2
172699,23, 23,"R",3,"R",2
172699,24, 24,"R",2,"R",2
172699,26, 26,"R",1583,"R",1478
172699,27, 27,"R",6,"R",6
172699,29, 29,"R",3,"R",3
172699,31, 31,"R",2,"R",2
172699,32, 32,"R",1,"R",1
172699,33, 33,"R",1,"R",1
172699,34, 34,"R",10,"R",10
172699,36, 36,"R",4,"R",3
172699,37, 37,"R",1,"R",1
172699,39, 39,"R",22,"R",22
172699,40, 40,"R",1,"R",0
172699,41, 41,"R",1,"R",1
172699,42, 42,"R",7,"R",6
172699,45, 45,"R",2,"R",1
172699,47, 47,"R",1,"R",1
172699,48, 48,"R",8,"R",6
172699,49, 49,"R",1,"R",1
172699,51, 51,"R",6,"R",6
172699,53, 53,"R",2,"R",2
172699,55, 55,"R",29,"R",27
172699,58,999,"R",2077,"R",1942
172699,90, 90,"R",37,"R",20
172699,99, 99,"R",2114,"R",1962
173045, 6,  6,"R",2,"R",2
173045, 8,  8,"R",1,"R",1
173045,11, 11,"R",1,"R",1
173045,13, 13,"R",1,"R",1
173045,17, 17,"R",2,"R",2
173045,19, 19,"R",4,"R",3
173045,22, 22,"R",1,"R",1
173045,27, 27,"R",477,"R",455
173045,29, 29,"R",1,"R",1
173045,31, 31,"R",1,"R",1
173045,32, 32,"R",1,"R",1
173045,38, 38,"R",2,"R",2
173045,39, 39,"R",1,"R",1
173045,42, 42,"R",2,"R",2
173045,46, 46,"R",4,"R",4
173045,55, 55,"R",24,"R",23
173045,58,999,"R",525,"R",501
173045,90, 90,"R",14,"R",7
173045,98, 98,"R",2,"A",
173045,99, 99,"R",541,"R",508
173142, 1,  1,"R",1,"R",1
173142, 4,  4,"R",6,"R",6
173142, 6,  6,"R",2,"R",2
173142, 8,  8,"R",2,"R",1
173142,12, 12,"R",4,"R",4
173142,17, 17,"R",2,"R",2
173142,19, 19,"R",4,"R",4
173142,20, 20,"R",1,"R",1
173142,24, 24,"R",1,"R",1
173142,26, 26,"R",1,"R",1
173142,27, 27,"R",91,"R",86
173142,29, 29,"R",3,"R",3
173142,30, 30,"R",1,"R",1
173142,39, 39,"R",1,"R",1
173142,41, 41,"R",1,"R",1
173142,46, 46,"R",5,"R",5
173142,47, 47,"R",2,"R",2
173142,48, 48,"R",3,"R",3
173142,53, 53,"R",1,"R",1
173142,55, 55,"R",16,"R",16
173142,56, 56,"R",1,"R",1
173142,58,999,"R",149,"R",143
173142,90, 90,"R",49,"R",16
173142,98, 98,"R",1,"A",
173142,99, 99,"R",199,"R",159
173160, 4,  4,"R",6,"R",4
173160, 6,  6,"R",3,"R",3
173160, 8,  8,"R",7,"R",5
173160,12, 12,"R",2,"R",2
173160,13, 13,"R",1,"R",1
173160,16, 16,"R",1,"R",1
173160,17, 17,"R",8,"R",8
173160,18, 18,"R",1,"R",1
173160,19, 19,"R",11,"R",11
173160,20, 20,"R",1,"Z",0
173160,25, 25,"R",1,"R",1
173160,26, 26,"R",6,"R",5
173160,27, 27,"R",392,"R",356
173160,29, 29,"R",5,"R",4
173160,30, 30,"R",1,"Z",0
173160,38, 38,"R",6,"R",6
173160,46, 46,"R",11,"R",11
173160,48, 48,"R",2,"R",2
173160,49, 49,"R",1,"R",1
173160,50, 50,"R",1,"R",1
173160,53, 53,"R",3,"R",3
173160,55, 55,"R",35,"R",34
173160,58,999,"R",505,"R",460
173160,99, 99,"R",505,"R",460
173258, 1,  1,"R",2,"R",2
173258, 2,  2,"R",4,"R",4
173258, 4,  4,"R",6,"R",6
173258, 5,  5,"R",1,"R",1
173258, 6,  6,"R",59,"R",59
173258, 8,  8,"R",11,"R",11
173258, 9,  9,"R",3,"R",3
173258,10, 10,"R",3,"R",3
173258,11, 11,"R",2,"R",2
173258,12, 12,"R",3,"R",3
173258,13, 13,"R",3,"R",3
173258,15, 15,"R",2,"R",2
173258,16, 16,"R",3,"R",3
173258,17, 17,"R",37,"R",37
173258,18, 18,"R",1,"R",1
173258,19, 19,"R",8,"R",8
173258,20, 20,"R",3,"R",3
173258,21, 21,"R",2,"R",2
173258,22, 22,"R",4,"R",4
173258,23, 23,"R",6,"R",6
173258,24, 24,"R",16,"R",16
173258,25, 25,"R",15,"R",15
173258,26, 26,"R",9,"R",9
173258,27, 27,"R",89,"R",89
173258,28, 28,"R",1,"R",1
173258,29, 29,"R",7,"R",7
173258,30, 30,"R",2,"R",2
173258,31, 31,"R",2,"R",2
173258,32, 32,"R",1,"R",1
173258,33, 33,"R",6,"R",6
173258,34, 34,"R",12,"R",12
173258,35, 35,"R",1,"R",1
173258,36, 36,"R",27,"R",27
173258,37, 37,"R",6,"R",6
173258,39, 39,"R",11,"R",11
173258,40, 40,"R",4,"R",4
173258,41, 41,"R",15,"R",15
173258,42, 42,"R",12,"R",12
173258,44, 44,"R",1,"R",1
173258,45, 45,"R",1,"R",1
173258,46, 46,"R",1,"R",1
173258,47, 47,"R",4,"R",4
173258,48, 48,"R",24,"R",24
173258,49, 49,"R",3,"R",3
173258,50, 50,"R",3,"R",3
173258,51, 51,"R",8,"R",8
173258,53, 53,"R",22,"R",22
173258,55, 55,"R",15,"R",15
173258,57, 57,"R",1,"R",1
173258,58,999,"R",482,"R",482
173258,90, 90,"R",73,"R",73
173258,99, 99,"R",555,"R",555
173300, 4,  4,"R",8,"R",8
173300, 6,  6,"R",2,"R",2
173300, 8,  8,"R",6,"R",6
173300,12, 12,"R",2,"R",2
173300,15, 15,"R",1,"R",1
173300,19, 19,"R",3,"R",3
173300,20, 20,"R",1,"R",1
173300,24, 24,"R",1,"R",1
173300,26, 26,"R",1,"R",1
173300,27, 27,"R",287,"R",287
