UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
384421,"R",7,"R",259000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",2,"R",86000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",95000,"Z",0,"Z",0,"R",1,"R",33000,"Z",0,"Z",0,"Z",0,"Z",0
385503,"R",9,"R",512259,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",303000,"R",1,"R",41149,"Z",0,"Z",0,"R",3,"R",137000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",31110,"Z",0,"Z",0,"Z",0,"Z",0
385619,"R",159,"R",10162837,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",252344,"R",55,"R",4994050,"R",18,"R",901486,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",4014957,"Z",0,"Z",0,"Z",0,"Z",0
386153,"R",20,"R",899508,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43000,"R",7,"R",536400,"R",6,"R",195641,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",36622,"Z",0,"Z",0,"R",4,"R",87845,"Z",0,"Z",0,"Z",0,"Z",0
386472,"R",24,"R",1460565,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",814139,"R",2,"R",293930,"R",1,"R",37440,"R",1,"R",62774,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42660,"Z",0,"Z",0,"R",5,"R",209622,"Z",0,"Z",0,"Z",0,"Z",0
388520,"R",51,"R",3461326,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",535530,"R",13,"R",1423930,"R",5,"R",279720,"R",1,"R",64187,"R",12,"R",795777,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",322059,"R",1,"R",40123,"Z",0,"Z",0
392257,"R",91,"R",4887221,"Z",0,"Z",0,"Z",0,"Z",0,"R",65,"R",3127927,"R",18,"R",1431713,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",327581,"Z",0,"Z",0,"Z",0,"Z",0
392415,"R",11,"R",620282,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",357400,"R",3,"R",133442,"Z",0,"Z",0,"R",2,"R",92000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0
395362,"R",87,"R",5799604,"Z",0,"Z",0,"R",2,"R",91049,"R",25,"R",1069741,"R",10,"R",1361673,"R",6,"R",725254,"R",8,"R",598763,"R",5,"R",254310,"Z",0,"Z",0,"R",6,"R",323200,"Z",0,"Z",0,"R",23,"R",1265208,"R",2,"R",110406,"Z",0,"Z",0
399212,"R",135,"R",13790195,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",900553,"R",13,"R",2866575,"R",9,"R",977125,"R",8,"R",874853,"R",27,"R",2755020,"Z",0,"Z",0,"R",25,"R",1770791,"Z",0,"Z",0,"R",41,"R",3645278,"Z",0,"Z",0,"Z",0,"Z",0
399869,"R",19,"R",1583762,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",267360,"R",6,"R",837739,"R",4,"R",230623,"R",1,"R",68120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",179920,"Z",0,"Z",0,"Z",0,"Z",0
399911,"R",135,"R",11097228,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",558798,"R",43,"R",5099850,"R",10,"R",640557,"R",16,"R",1316273,"R",17,"R",1079697,"R",2,"R",123606,"R",8,"R",390537,"R",1,"R",61393,"R",29,"R",1727493,"Z",0,"Z",0,"R",2,"R",99024
400558,"R",5,"R",260194,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",135000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",125194,"Z",0,"Z",0,"Z",0,"Z",0
401223,"R",9,"R",469978,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",188018,"R",2,"R",145360,"R",1,"R",57700,"R",2,"R",78900,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
401250,"R",13,"R",784068,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",183058,"R",4,"R",337116,"R",1,"R",57564,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",76278,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",130052,"Z",0,"Z",0,"Z",0,"Z",0
403469,"R",36,"R",1591817,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",242004,"R",7,"R",511503,"R",2,"R",83960,"R",1,"R",34944,"R",8,"R",327089,"Z",0,"Z",0,"R",4,"R",147688,"Z",0,"Z",0,"R",8,"R",244629,"Z",0,"Z",0,"Z",0,"Z",0
403478,"R",26,"R",1178871,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",28080,"R",2,"R",220854,"R",2,"R",91267,"Z",0,"Z",0,"R",10,"R",467912,"Z",0,"Z",0,"R",5,"R",149032,"R",1,"R",37064,"R",4,"R",132912,"R",1,"R",51750,"Z",0,"Z",0
403487,"R",34,"R",1526983,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",130482,"R",3,"R",298727,"R",5,"R",185799,"R",1,"R",44221,"R",9,"R",409079,"Z",0,"Z",0,"R",4,"R",139236,"R",1,"R",39908,"R",7,"R",227781,"R",1,"R",51750,"Z",0,"Z",0
404055,"R",29,"R",1617696,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",836869,"R",7,"R",546162,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",234665,"Z",0,"Z",0,"Z",0,"Z",0
404222,"R",44,"R",1298292,"Z",0,"Z",0,"R",7,"R",211236,"R",3,"R",58080,"R",14,"R",629640,"R",1,"R",39324,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",145368,"Z",0,"Z",0,"R",8,"R",157788,"R",1,"R",16968,"R",2,"R",39888
404338,"R",10,"R",604400,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",213000,"R",2,"R",180000,"R",1,"R",85000,"R",1,"R",45000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",1,"R",36400,"Z",0,"Z",0,"Z",0,"Z",0
404426,"R",122,"R",7471264,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1144869,"R",20,"R",2226317,"R",10,"R",637797,"R",18,"R",1035820,"R",15,"R",757676,"Z",0,"Z",0,"R",7,"R",321760,"Z",0,"Z",0,"R",28,"R",1180744,"R",3,"R",166281,"Z",0,"Z",0
404480,"R",220,"R",18945762,"R",52,"R",6093872,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",1862898,"R",53,"R",4637569,"R",77,"R",4957787,"R",3,"R",174211,"Z",0,"Z",0,"R",2,"R",53632,"Z",0,"Z",0,"R",5,"R",303551,"R",15,"R",700843,"R",2,"R",161399
404912,"R",22,"R",1334860,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",439724,"R",3,"R",355045,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",540091,"Z",0,"Z",0,"Z",0,"Z",0
404994,"R",236,"R",12808320,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",185300,"R",58,"R",5780000,"R",73,"R",3870600,"R",6,"R",350700,"R",21,"R",890700,"Z",0,"Z",0,"R",12,"R",380500,"R",2,"R",45000,"R",30,"R",669650,"R",25,"R",570870,"R",2,"R",65000
405058,"R",10,"R",394900,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",110000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",215900,"Z",0,"Z",0,"R",2,"R",69000,"Z",0,"Z",0,"Z",0,"Z",0
405854,"R",3,"R",118925,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47850,"R",1,"R",39500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",31575,"Z",0,"Z",0,"Z",0,"Z",0
405872,"R",198,"R",11711941,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",2351882,"R",26,"R",2788957,"R",13,"R",883355,"R",20,"R",1379300,"R",14,"R",717203,"R",2,"R",153137,"R",22,"R",793047,"Z",0,"Z",0,"R",56,"R",2398480,"R",6,"R",246580,"Z",0,"Z",0
406024,"R",62,"R",2815795,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1022481,"R",9,"R",561895,"Z",0,"Z",0,"R",2,"R",96720,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",165258,"Z",0,"Z",0,"R",23,"R",969441,"Z",0,"Z",0,"Z",0,"Z",0
406033,"R",75,"R",4208004,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1720819,"R",14,"R",1150465,"Z",0,"Z",0,"R",1,"R",45469,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",223163,"Z",0,"Z",0,"R",26,"R",1068088,"Z",0,"Z",0,"Z",0,"Z",0
406547,"R",13,"R",695459,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30160,"R",5,"R",376309,"Z",0,"Z",0,"R",1,"R",47950,"R",4,"R",175520,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",65520,"Z",0,"Z",0,"Z",0,"Z",0
407610,"R",2,"R",95000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",95000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
407629,"R",196,"R",9845272,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",368474,"R",25,"R",2280281,"R",12,"R",603354,"R",14,"R",770994,"R",9,"R",702368,"R",3,"R",193126,"R",51,"R",1847163,"Z",0,"Z",0,"R",55,"R",2160635,"R",17,"R",918877,"Z",0,"Z",0
408729,"R",10,"R",421440,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",129160,"R",3,"R",194480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",65520,"R",1,"R",32280,"Z",0,"Z",0
408844,"R",155,"R",5931425,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",142294,"R",23,"R",1563543,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",369260,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",106,"R",3615533,"R",9,"R",240795,"Z",0,"Z",0
409254,"R",157,"R",11939441,"R",7,"R",440258,"R",3,"R",327000,"R",4,"R",241811,"R",24,"R",3523315,"R",4,"R",236596,"R",6,"R",355407,"R",64,"R",4093326,"R",16,"R",945262,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1776466,"Z",0,"Z",0,"Z",0,"Z",0
409315,"R",975,"R",42958917,"Z",0,"Z",0,"Z",0,"Z",0,"R",152,"R",6108010,"R",168,"R",12198772,"R",94,"R",4325315,"R",106,"R",4547175,"R",50,"R",2216909,"R",3,"R",138142,"R",136,"R",4341740,"Z",0,"Z",0,"R",207,"R",6898093,"R",47,"R",1816780,"R",12,"R",367981
409379,"R",218,"R",18063228,"Z",0,"Z",0,"Z",0,"Z",0,"R",93,"R",6830259,"R",37,"R",5399263,"R",1,"R",77900,"R",19,"R",1535112,"R",10,"R",1032549,"R",1,"R",63730,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",3124415,"Z",0,"Z",0,"Z",0,"Z",0
409616,"R",45,"R",3522487,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",599596,"R",19,"R",2162108,"R",1,"R",53000,"Z",0,"Z",0,"R",2,"R",121840,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",585943,"Z",0,"Z",0,"Z",0,"Z",0
409698,"R",535,"R",40159484,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1724448,"R",31,"R",5510588,"R",147,"R",11569332,"R",81,"R",6379128,"R",111,"R",6982020,"R",4,"R",244068,"R",21,"R",1679448,"Z",0,"Z",0,"R",79,"R",3739548,"R",24,"R",1721280,"R",10,"R",609624
412173,"R",15,"R",1565741,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",83200,"R",5,"R",827258,"R",1,"R",106995,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",548288,"Z",0,"Z",0,"Z",0,"Z",0
412599,"R",29,"R",1686734,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",39166,"R",14,"R",954200,"R",4,"R",158558,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",275018,"R",6,"R",259792,"Z",0,"Z",0,"Z",0,"Z",0
413413,"R",817,"R",57502719,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",364385,"R",155,"R",17731729,"R",238,"R",13920860,"R",28,"R",2183213,"R",328,"R",20574404,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",2728128,"Z",0,"Z",0,"Z",0,"Z",0
413617,"R",63,"R",2955002,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",423217,"R",15,"R",998731,"R",4,"R",213158,"R",6,"R",249382,"R",13,"R",509246,"Z",0,"Z",0,"R",3,"R",70762,"Z",0,"Z",0,"R",10,"R",356346,"R",4,"R",134160,"Z",0,"Z",0
413626,"R",29,"R",1400331,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",41000,"R",9,"R",558739,"R",2,"R",143603,"R",2,"R",83200,"R",5,"R",216736,"Z",0,"Z",0,"R",5,"R",166525,"R",1,"R",42224,"R",4,"R",148304,"Z",0,"Z",0,"Z",0,"Z",0
413680,"R",30,"R",1924456,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",447567,"R",6,"R",470712,"R",1,"R",135000,"R",2,"R",99861,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42994,"R",10,"R",667722,"R",1,"R",60600,"Z",0,"Z",0,"Z",0,"Z",0
414461,"R",148,"R",3287823,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",1330220,"R",9,"R",654811,"R",35,"R",682441,"R",4,"R",105835,"Z",0,"Z",0,"R",2,"R",55080,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",149389,"R",27,"R",310047,"Z",0,"Z",0
414595,"R",30,"R",1797416,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",343376,"R",4,"R",528500,"Z",0,"Z",0,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",246040,"R",3,"R",206196,"R",10,"R",408304,"Z",0,"Z",0,"Z",0,"Z",0
414911,"R",81,"R",4079081,"Z",0,"Z",0,"R",2,"R",94732,"R",2,"R",144632,"R",27,"R",2001107,"R",6,"R",247838,"R",7,"R",352565,"R",9,"R",350123,"Z",0,"Z",0,"R",9,"R",244808,"Z",0,"Z",0,"R",18,"R",592865,"R",1,"R",50411,"Z",0,"Z",0
414939,"R",20,"R",934566,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",241920,"R",1,"R",76846,"R",5,"R",220800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",299000,"R",2,"R",96000,"Z",0,"Z",0,"Z",0,"Z",0
414966,"R",30,"R",2161374,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",723165,"R",3,"R",374437,"R",5,"R",330784,"R",2,"R",107019,"R",2,"R",131200,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",182674,"R",5,"R",252153,"R",1,"R",59942,"Z",0,"Z",0
416458,"R",26,"R",1384310,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",243804,"R",2,"R",446300,"R",6,"R",328199,"R",1,"R",58817,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",22706,"R",3,"R",114642,"R",2,"R",43675,"R",4,"R",126167,"Z",0,"Z",0
416801,"R",28,"R",2195559,"R",1,"R",89887,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",139360,"R",4,"R",325873,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1389763,"Z",0,"Z",0,"R",5,"R",250676,"Z",0,"Z",0,"Z",0,"Z",0
417327,"R",17,"R",825274,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",41392,"R",7,"R",424280,"R",1,"R",33000,"R",1,"R",43160,"R",4,"R",182854,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",100588,"Z",0,"Z",0,"Z",0,"Z",0
417734,"R",15,"R",1093563,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47736,"R",9,"R",861311,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",148116,"Z",0,"Z",0,"Z",0,"Z",0
417752,"R",6,"R",237959,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",134853,"R",2,"R",103106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
418126,"R",9,"R",768542,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",286379,"R",1,"R",232000,"R",1,"R",155163,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0
418533,"R",46,"R",2981572,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",1301963,"R",1,"R",56000,"R",3,"R",175862,"R",6,"R",450659,"Z",0,"Z",0,"R",11,"R",476060,"Z",0,"Z",0,"R",12,"R",521028,"Z",0,"Z",0,"Z",0,"Z",0
418889,"R",7,"R",302640,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",211120,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",58240,"Z",0,"Z",0,"R",1,"R",33280,"Z",0,"Z",0,"Z",0,"Z",0
419244,"R",15,"R",837160,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",488936,"R",2,"R",173622,"R",1,"R",59602,"R",1,"R",115000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
419341,"R",3,"R",155360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",120000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35360,"Z",0,"Z",0,"Z",0,"Z",0
420024,"R",21,"R",1081662,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",568588,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",513074,"Z",0,"Z",0,"Z",0,"Z",0
420246,"R",91,"R",6163046,"R",4,"R",318137,"Z",0,"Z",0,"R",9,"R",468160,"R",27,"R",2417393,"R",3,"R",236946,"R",4,"R",282790,"R",2,"R",101530,"R",20,"R",1116430,"R",3,"R",118685,"Z",0,"Z",0,"R",19,"R",1102975,"Z",0,"Z",0,"Z",0,"Z",0
420325,"R",2,"R",80000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",48000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",32000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
420370,"R",27,"R",1562364,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",636671,"R",4,"R",179599,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",679654,"R",2,"R",66440,"Z",0,"Z",0,"Z",0,"Z",0
420398,"R",232,"R",12680552,"Z",0,"Z",0,"Z",0,"Z",0,"R",107,"R",5771514,"R",11,"R",1278438,"R",19,"R",1366017,"R",19,"R",1020287,"R",14,"R",815619,"Z",0,"Z",0,"R",29,"R",1168481,"Z",0,"Z",0,"R",25,"R",896390,"R",8,"R",363806,"Z",0,"Z",0
420431,"R",78,"R",3629467,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",251364,"R",12,"R",1047022,"R",19,"R",949749,"R",6,"R",240931,"R",1,"R",52020,"Z",0,"Z",0,"R",6,"R",218447,"Z",0,"Z",0,"R",28,"R",869934,"Z",0,"Z",0,"Z",0,"Z",0
420440,"R",31,"R",1935014,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",366553,"R",12,"R",1024940,"R",4,"R",217174,"R",2,"R",104333,"R",1,"R",45700,"Z",0,"Z",0,"R",2,"R",81897,"Z",0,"Z",0,"R",1,"R",55140,"R",1,"R",39277,"Z",0,"Z",0
420538,"R",64,"R",3074429,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",679273,"R",18,"R",1424499,"R",2,"R",101497,"R",3,"R",106527,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",220850,"Z",0,"Z",0,"R",13,"R",409852,"R",4,"R",131931,"Z",0,"Z",0
420556,"R",55,"R",2907147,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",319024,"R",22,"R",1573282,"R",1,"R",68099,"R",3,"R",139476,"R",6,"R",323863,"Z",0,"Z",0,"R",5,"R",131040,"R",1,"R",42578,"R",9,"R",309785,"Z",0,"Z",0,"Z",0,"Z",0
420705,"R",5,"R",242652,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"R",3,"R",147652,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
420723,"R",32,"R",1640818,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",205430,"R",13,"R",842835,"R",4,"R",157644,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",52030,"Z",0,"Z",0,"R",9,"R",382879,"Z",0,"Z",0,"Z",0,"Z",0
420802,"R",35,"R",3732168,"R",4,"R",407000,"Z",0,"Z",0,"R",3,"R",408694,"R",2,"R",381988,"R",6,"R",713330,"R",2,"R",175145,"R",11,"R",1234583,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",411428,"Z",0,"Z",0,"Z",0,"Z",0
421513,"R",3,"R",134114,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",34151,"R",2,"R",99963,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
421708,"R",30,"R",2133418,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",626172,"R",8,"R",816580,"Z",0,"Z",0,"R",1,"R",66625,"R",6,"R",383360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",240681,"Z",0,"Z",0,"Z",0,"Z",0
421832,"R",23,"R",1008000,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",240000,"R",2,"R",130000,"R",4,"R",160000,"R",2,"R",96000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40000,"R",3,"R",123000,"R",3,"R",123000,"R",2,"R",96000,"Z",0,"Z",0
421841,"R",23,"R",1830418,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",157267,"R",8,"R",707598,"R",1,"R",89000,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",355577,"R",7,"R",460976,"Z",0,"Z",0,"Z",0,"Z",0
421878,"R",30,"R",2340000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",125000,"R",9,"R",1035000,"R",6,"R",375000,"R",2,"R",170000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",185000,"R",8,"R",450000,"Z",0,"Z",0,"Z",0,"Z",0
422020,"R",8,"R",378152,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",132288,"R",3,"R",177224,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",31200,"Z",0,"Z",0,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0
422695,"R",33,"R",1693866,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",841097,"R",4,"R",148738,"R",1,"R",33852,"R",3,"R",159049,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",463707,"R",1,"R",47423,"Z",0,"Z",0
423120,"R",16,"R",703427,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",128907,"R",4,"R",218920,"R",1,"R",55000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",135000,"R",4,"R",145600,"R",1,"R",20000,"Z",0,"Z",0
423643,"R",561,"R",43240918,"R",35,"R",1811510,"R",4,"R",484179,"R",21,"R",1239157,"R",111,"R",18143315,"R",30,"R",1962176,"R",29,"R",2377552,"R",10,"R",965107,"R",75,"R",4084839,"R",110,"R",5066292,"Z",0,"Z",0,"R",134,"R",6955364,"R",2,"R",151427,"Z",0,"Z",0
